image_files,Picturio,AADB
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1831_131066529006963931.jpg,0.3997543156147003,0.597335
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1832_131066529065657894.jpg,0.36542564630508423,0.600521
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1834_131066529085967729.jpg,0.5002750158309937,0.562229
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1835_131066529151827435.jpg,0.5024457573890686,0.555514
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1865_131072785700827418.jpg,0.24552789330482483,0.710089
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1879_131067369246385498.jpg,0.544317901134491,0.693182
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1883_131067369311843770.jpg,0.6195409297943115,0.736359
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1894_131067369361372117.jpg,0.4663430452346802,0.60642
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1895_131067369413405647.jpg,0.4560973346233368,0.602254
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1896_131067369463130119.jpg,0.4625318944454193,0.667991
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1902_131066529171511773.jpg,0.34508028626441956,0.524329
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1908_131066529241519889.jpg,0.3054410219192505,0.469685
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1910_131066529260266923.jpg,0.29577845335006714,0.456111
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1927_131066529316130223.jpg,0.26982372999191284,0.642312
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1928_131066529342904057.jpg,0.21797829866409302,0.632395
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1930_131066529435594179.jpg,0.2355329543352127,0.683205
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1931_131066529409598051.jpg,0.36066845059394836,0.654106
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1932_131066529497231587.jpg,0.2877812683582306,0.660303
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1933_131066529524575512.jpg,0.2115224450826645,0.310742
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1934_131066529586461941.jpg,0.1728484034538269,0.531911
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1935_131066529582400922.jpg,0.20204950869083405,0.613115
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1937_131066529633455213.jpg,0.19957765936851501,0.603786
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1938_131066529685426720.jpg,0.2999112606048584,0.592292
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1939_131066529716220698.jpg,0.3021106719970703,0.662604
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1940_131066529752934746.jpg,0.22314049303531647,0.642479
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1941_131066529787372198.jpg,0.23102620244026184,0.483668
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1943_131066529852373656.jpg,0.19149357080459595,0.507644
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1944_131066529872373792.jpg,0.20567359030246735,0.553513
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1945_131066529912529913.jpg,0.12382231652736664,0.590524
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1951_131066529942812686.jpg,0.20178541541099548,0.567091
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1962_131066530001442685.jpg,0.3113541901111603,0.564075
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1986_131067369484067079.jpg,0.47748780250549316,0.496567
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_1998_131067369564865844.jpg,0.5162477493286133,0.601198
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2002_131067369583614788.jpg,0.3858332633972168,0.445679
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2004_131067369655056551.jpg,0.36592113971710205,0.327208
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2013_131067369700696085.jpg,0.5497521758079529,0.475636
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2015_131067369721632109.jpg,0.39414751529693604,0.325033
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2041_131066530044756287.jpg,0.34489136934280396,0.300479
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2042_131066530091725534.jpg,0.2677440643310547,0.355635
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2043_131066530130340166.jpg,0.26072946190834045,0.310474
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2046_131067369794390633.jpg,0.4463021457195282,0.440762
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2119_131066530177146086.jpg,0.2510821521282196,0.48926
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2121_131066530275935741.jpg,0.2587125301361084,0.465207
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2123_131066530377110636.jpg,0.33243945240974426,0.390379
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2124_131066530359611896.jpg,0.2513554096221924,0.333328
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2125_131066530438691048.jpg,0.59499591588974,0.494758
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2126_131066530459470695.jpg,0.57479327917099,0.507745
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2127_131066530505859722.jpg,,
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2128_131066530542372971.jpg,0.4368087649345398,0.400841
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2129_131066530600088797.jpg,0.503273606300354,0.502335
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2130_131066530631855410.jpg,0.3787117302417755,0.477619
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2152_131066530682821361.jpg,0.37155038118362427,0.364136
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2197_131066490952735227.jpg,0.2513139843940735,0.507881
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2209_131066530765779042.jpg,0.24670009315013885,0.418731
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2210_131066530815525532.jpg,,
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2211_131066530835521907.jpg,0.4167306423187256,0.522215
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2299_131066530896577436.jpg,0.5603889226913452,0.630355
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2305_131066530917046392.jpg,0.3447622060775757,0.690964
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2306_131066531318544764.jpg,0.2850100100040436,0.689243
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2307_131066531300578150.jpg,0.3133068382740021,0.68981
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2308_131066531361372274.jpg,0.35146281123161316,0.66379
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2309_131066531384339436.jpg,0.3430669903755188,0.672281
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2310_131066531428867546.jpg,0.3705800771713257,0.662877
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2312_131066531449334849.jpg,0.3828882873058319,0.578793
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2313_131066531493305968.jpg,0.36980992555618286,0.712405
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2314_131066531518488843.jpg,0.35522764921188354,0.68582
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2315_131066531567489015.jpg,0.2551525831222534,0.624004
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2316_131066531586706552.jpg,0.31779617071151733,0.681225
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2317_131066531671525820.jpg,0.3373194634914398,0.658426
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2318_131066531651998135.jpg,0.31628578901290894,0.679789
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2319_131066531728427376.jpg,0.3253075182437897,0.710414
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2320_131066531748271381.jpg,0.34177297353744507,0.736792
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2321_131066531786869673.jpg,0.24221360683441162,0.642867
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2322_131066531830303683.jpg,0.3746580183506012,0.736682
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2323_131066531862607677.jpg,0.3367886543273926,0.713409
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2324_131066531886181917.jpg,0.3684028387069702,0.691026
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2325_131066531930713751.jpg,0.3069459795951843,0.719228
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2326_131066531967182545.jpg,0.3234139084815979,0.737073
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2340_131072749882595780.jpg,0.4029896855354309,0.618318
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2379_131067527077365775.jpg,0.37700819969177246,0.799037
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2380_131067527209687478.jpg,0.29276737570762634,0.675927
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2381_131067527294164048.jpg,0.27249953150749207,0.728744
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2456_131066532005137782.jpg,0.34264686703681946,0.589812
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2457_131066532034420364.jpg,0.48464298248291016,0.585256
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2458_131066532074961016.jpg,0.4287160336971283,0.557877
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2539_131066532115824641.jpg,0.3914158344268799,0.403403
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2540_131066532156875372.jpg,0.39431506395339966,0.388625
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2541_131066532183281585.jpg,0.26935073733329773,0.548257
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2543_131066532263566765.jpg,0.27621421217918396,0.598859
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2544_131066532306536119.jpg,0.3112613558769226,0.652781
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2545_131066532327002886.jpg,0.317716509103775,0.725094
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2553_131066532397515210.jpg,0.27903828024864197,0.639714
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2554_131066532427925062.jpg,0.29285603761672974,0.639124
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2555_131066532497330130.jpg,0.6425268054008484,0.483928
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2556_131066532547219161.jpg,0.6461667418479919,0.546997
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2557_131066532588003883.jpg,0.3301079273223877,0.625055
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2558_131066532624774315.jpg,0.2637813687324524,0.589531
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2559_131066532659647552.jpg,0.26508527994155884,0.603179
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2560_131066532694444127.jpg,0.28285351395606995,0.611429
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2561_131066532723059416.jpg,0.2609008550643921,0.573556
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2562_131066532762895784.jpg,0.34782859683036804,0.555341
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2563_131066532783206740.jpg,0.2628999352455139,0.579935
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2564_131066532822734555.jpg,0.2836691737174988,0.538761
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2565_131066532860616063.jpg,0.32450443506240845,0.513813
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2566_131066532888216411.jpg,0.30135658383369446,0.512941
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2567_131066534427032526.jpg,0.3127042353153229,0.515076
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2568_131066534457662445.jpg,0.422480970621109,0.477264
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2569_131066534511428345.jpg,0.4654480218887329,0.485049
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2570_131066534534085035.jpg,0.34313368797302246,0.47885
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2571_131066534586032210.jpg,0.3250602185726166,0.499048
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2572_131066534621678916.jpg,0.551108181476593,0.464126
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2573_131066534665270197.jpg,0.5367822647094727,0.533838
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2574_131066534702300494.jpg,0.5390791296958923,0.518498
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2585_131066534772958123.jpg,0.45124152302742004,0.59339
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2586_131066534820613108.jpg,0.4395163953304291,0.58216
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2587_131066534856235149.jpg,0.3877025544643402,0.622037
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2588_131066534884357811.jpg,0.4109925925731659,0.562422
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2589_131066534923950241.jpg,0.4590398669242859,0.564294
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2590_131066534950354301.jpg,0.37131237983703613,0.69273
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2591_131066534989726469.jpg,0.411093145608902,0.634443
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2592_131066535021600683.jpg,0.5306933522224426,0.614049
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2593_131066535058943468.jpg,0.4613511562347412,0.652938
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2594_131067369830702767.jpg,0.5879906415939331,0.443398
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2602_131066535094002307.jpg,0.4276946187019348,0.601511
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2603_131066535123735136.jpg,0.4130786061286926,0.594783
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2604_131066535162641815.jpg,0.24627964198589325,0.708605
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2605_131066535184515084.jpg,0.3512785732746124,0.737118
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2606_131066535231289223.jpg,0.2543961703777313,0.733366
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2607_131066535250195130.jpg,0.2586554288864136,0.739714
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2608_131066535298048232.jpg,0.3445100486278534,0.742103
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2609_131066535317741765.jpg,0.23891986906528473,0.599583
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2610_131066535363689999.jpg,0.2325153350830078,0.704572
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2611_131066535386033688.jpg,0.23761431872844696,0.713259
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2612_131066535442098502.jpg,0.21609686315059662,0.73695
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2613_131066535459129969.jpg,0.2293413132429123,0.520799
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2660_131066535511815692.jpg,0.24228370189666748,0.395609
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2730_131066535534471379.jpg,0.18923401832580566,0.518362
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2731_131066535596279721.jpg,0.19887353479862213,0.548295
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2732_131066535622467127.jpg,0.2441081553697586,0.496195
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2733_131066535679187024.jpg,0.2290828675031662,0.46432
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2734_131066535702622597.jpg,0.22640874981880188,0.418306
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2735_131066535761682779.jpg,0.28828898072242737,0.402808
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2736_131066535796001011.jpg,0.2845127284526825,0.409352
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2737_131066535838020066.jpg,0.24409765005111694,0.380128
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2738_131066535857706170.jpg,0.22600416839122772,0.3334
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2767_131066535937323601.jpg,0.3017440140247345,0.532439
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2839_131067369894141612.jpg,0.47044333815574646,0.501569
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2851_131067369923983303.jpg,0.2874513566493988,0.634308
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2852_131067369985585816.jpg,0.1835632622241974,0.377987
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2854_131067370020435355.jpg,0.239468514919281,0.544819
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2870_131066535997960251.jpg,0.19346223771572113,0.492064
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2896_131067370078557981.jpg,0.6514638662338257,0.610802
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2897_131067370125742132.jpg,0.5817182064056396,0.682823
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2901_131067370171992384.jpg,0.6332992911338806,0.711595
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2902_131067370208427556.jpg,0.5393190979957581,0.624429
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2905_131067370278884631.jpg,0.6876140832901001,0.663415
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2906_131067370326551029.jpg,0.7461228370666504,0.740583
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2909_131066536026083408.jpg,0.36387282609939575,0.679145
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2910_131066536086026782.jpg,0.34083282947540283,0.67005
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2921_131066536107275429.jpg,0.31045660376548767,0.516722
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2924_131067370375614157.jpg,0.7195642590522766,0.705259
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2925_131067370407020795.jpg,0.583788275718689,0.649022
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2926_131067370466863654.jpg,0.6029449105262756,0.679442
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2927_131066536157705412.jpg,0.22249484062194824,0.559356
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2928_131066536175361898.jpg,0.5737966299057007,0.64706
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2929_131066536225432099.jpg,0.21022029221057892,0.490072
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2931_131066536319329700.jpg,0.3006962239742279,0.493933
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2932_131066536302299215.jpg,0.21152883768081665,0.528623
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2933_131067370517483449.jpg,0.6902387142181396,0.628704
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2934_131067370563272439.jpg,0.5789265036582947,0.611977
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2936_131067370611548791.jpg,0.6229483485221863,0.594408
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2946_131066536419702681.jpg,0.3214398920536041,0.456896
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2996_131066536398140851.jpg,0.19275106489658356,0.61976
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2997_131066536495001594.jpg,0.14996950328350067,0.587067
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2998_131066536516564349.jpg,0.1547957956790924,0.579314
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_2999_131066536591431882.jpg,0.16401979327201843,0.628981
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3022_131066536630649198.jpg,0.4168606996536255,0.485261
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3023_131066536677476374.jpg,0.27248385548591614,0.567731
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3024_131066536715731697.jpg,0.2384530007839203,0.502551
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3025_131066536755401575.jpg,0.2427384853363037,0.476274
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3033_131066536779462962.jpg,0.3696928322315216,0.397168
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3034_131066536825057053.jpg,0.2829434275627136,0.45148
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3035_131066536843181259.jpg,0.2534548342227936,0.548761
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3036_131067370658858546.jpg,0.531970739364624,0.498446
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3037_131066536893965637.jpg,0.2633790671825409,0.728817
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3038_131067370697339187.jpg,0.6726251840591431,0.710976
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3039_131067370757960339.jpg,0.6192363500595093,0.616238
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3040_131067370805925985.jpg,0.5651466846466064,0.426063
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3042_131067370856655298.jpg,0.6663808822631836,0.455149
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3043_131067370906392371.jpg,0.6192803978919983,0.485363
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3044_131067370953420478.jpg,0.6736091375350952,0.646092
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3045_131067371000774585.jpg,0.6880965232849121,0.655399
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3046_131066536928964337.jpg,0.2635324001312256,0.471272
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3055_131066536968807543.jpg,0.4668913781642914,0.539235
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3056_131067371049742505.jpg,0.627058207988739,0.590673
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3057_131066537000057133.jpg,0.5628750324249268,0.636111
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3060_131067371124794625.jpg,0.6620575189590454,0.664703
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3061_131067371146825747.jpg,0.6800873279571533,0.684636
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3062_131066537078806308.jpg,0.6726182699203491,0.714707
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3063_131066537131133741.jpg,0.410429447889328,0.630852
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3064_131066537152852474.jpg,0.4579530954360962,0.659037
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3065_131066537226696402.jpg,0.31619182229042053,0.630521
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\dsc_3066_131066537249196540.jpg,0.25446969270706177,0.599694
